AIMed.d78.s670.p2	N	Thus , PROTEIN may play a regulatory role for suppressing in PROTEIN1 - and PROTEIN2 -mediated cell death .
AIMed.d79.s671.p0	P	The PROTEIN1 protein binds to PROTEIN2 , a zinc-finger protein that shares an epitope with the adenovirus PROTEIN protein.
AIMed.d79.s671.p1	N	The PROTEIN1 protein binds to PROTEIN , a zinc-finger protein that shares an epitope with the adenovirus PROTEIN2 protein.
AIMed.d79.s671.p2	N	The PROTEIN protein binds to PROTEIN1 , a zinc-finger protein that shares an epitope with the adenovirus PROTEIN2 protein.
AIMed.d79.s672.p0	N	The PROTEIN1 ( PROTEIN2 ) is a target of viral oncoproteins.
AIMed.d79.s676.p0	N	It contains an PROTEIN1 -binding motif that shares an antigenic epitope with the C terminus of PROTEIN2 .
AIMed.d79.s677.p0	N	A domain is conserved between PROTEIN1 and the PROTEIN2 / PROTEIN differentiation factor.
AIMed.d79.s677.p1	N	A domain is conserved between PROTEIN1 and the PROTEIN / PROTEIN2 differentiation factor.
AIMed.d79.s677.p2	N	A domain is conserved between PROTEIN and the PROTEIN1 / PROTEIN2 differentiation factor.
AIMed.d79.s681.p0	N	While the function of PROTEIN1 is not yet clear, its structure and pattern of expression suggest a role for PROTEIN2 in transcriptional regulation during neuronal differentiation and pathogenesis of retinoblastoma.
AIMed.d80.s682.p0	P	PROTEIN1 , a novel death domain-containing protein, interacts with the death domain of PROTEIN2 and initiates apoptosis.
AIMed.d80.s683.p0	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN2 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p1	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN2 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p2	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN2 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p3	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN2 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p4	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN2 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p5	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p7	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p8	N	Using the cytoplasmic domain of PROTEIN1 in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p9	P	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN2 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p11	P	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN2 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p12	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN2 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p13	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p14	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p15	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p16	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN1 , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p17	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN2 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p18	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN - PROTEIN2 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p20	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p21	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p22	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p23	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN1 and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p24	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN2 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p25	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN , a mutant of PROTEIN2 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p26	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p27	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p28	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p29	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN1 - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p31	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN1 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p32	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN1 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p33	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN1 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p34	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN1 , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p35	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN1 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN2 - PROTEIN and PROTEIN - PROTEIN .
AIMed.d80.s683.p36	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN1 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p37	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN1 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p38	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN1 possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p39	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN1 - PROTEIN2 and PROTEIN - PROTEIN .
AIMed.d80.s683.p40	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN1 - PROTEIN and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p41	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN1 - PROTEIN and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p42	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN1 and PROTEIN2 - PROTEIN .
AIMed.d80.s683.p43	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN1 and PROTEIN - PROTEIN2 .
AIMed.d80.s683.p44	N	Using the cytoplasmic domain of PROTEIN in the yeast two-hybrid system, we have identified a novel interacting protein, PROTEIN , which binds PROTEIN and PROTEIN - PROTEIN , a mutant of PROTEIN possessing enhanced killing activity, but not the functionally inactive mutants PROTEIN - PROTEIN and PROTEIN1 - PROTEIN2 .
AIMed.d80.s684.p0	N	PROTEIN1 contains a death domain homologous to the death domains of PROTEIN2 and PROTEIN .
AIMed.d80.s684.p1	N	PROTEIN1 contains a death domain homologous to the death domains of PROTEIN and PROTEIN2 .
AIMed.d80.s684.p2	N	PROTEIN contains a death domain homologous to the death domains of PROTEIN1 and PROTEIN2 .
AIMed.d80.s685.p0	N	A point mutation in PROTEIN1 , analogous to the lpr mutation of PROTEIN2 , abolishes its ability to bind PROTEIN , suggesting a death domain to death domain interaction.
AIMed.d80.s685.p1	P	A point mutation in PROTEIN1 , analogous to the lpr mutation of PROTEIN , abolishes its ability to bind PROTEIN2 , suggesting a death domain to death domain interaction.
AIMed.d80.s685.p2	N	A point mutation in PROTEIN , analogous to the lpr mutation of PROTEIN1 , abolishes its ability to bind PROTEIN2 , suggesting a death domain to death domain interaction.
AIMed.d80.s686.p0	N	Overexpression of PROTEIN1 in MCF7 and BJAB cells induces apoptosis, which, like PROTEIN2 -induced apoptosis, is blocked by PROTEIN , a specific inhibitor of the PROTEIN .
AIMed.d80.s686.p1	N	Overexpression of PROTEIN1 in MCF7 and BJAB cells induces apoptosis, which, like PROTEIN -induced apoptosis, is blocked by PROTEIN2 , a specific inhibitor of the PROTEIN .
AIMed.d80.s686.p3	N	Overexpression of PROTEIN1 in MCF7 and BJAB cells induces apoptosis, which, like PROTEIN -induced apoptosis, is blocked by PROTEIN , a specific inhibitor of the PROTEIN2 .
AIMed.d80.s686.p4	N	Overexpression of PROTEIN in MCF7 and BJAB cells induces apoptosis, which, like PROTEIN1 -induced apoptosis, is blocked by PROTEIN2 , a specific inhibitor of the PROTEIN .
AIMed.d80.s686.p6	N	Overexpression of PROTEIN in MCF7 and BJAB cells induces apoptosis, which, like PROTEIN1 -induced apoptosis, is blocked by PROTEIN , a specific inhibitor of the PROTEIN2 .
AIMed.d80.s687.p0	N	These findings suggest that PROTEIN1 may play an important role in the proximal signal transduction of PROTEIN2 .
AIMed.d81.s688.p0	P	PROTEIN1 : a novel protein containing a death domain that interacts with PROTEIN2 / PROTEIN ( PROTEIN ) in yeast and causes cell death.
AIMed.d81.s688.p1	P	PROTEIN1 : a novel protein containing a death domain that interacts with PROTEIN / PROTEIN2 ( PROTEIN ) in yeast and causes cell death.
AIMed.d81.s688.p2	P	PROTEIN1 : a novel protein containing a death domain that interacts with PROTEIN / PROTEIN ( PROTEIN2 ) in yeast and causes cell death.
AIMed.d81.s688.p3	N	PROTEIN : a novel protein containing a death domain that interacts with PROTEIN1 / PROTEIN2 ( PROTEIN ) in yeast and causes cell death.
AIMed.d81.s688.p4	N	PROTEIN : a novel protein containing a death domain that interacts with PROTEIN1 / PROTEIN ( PROTEIN2 ) in yeast and causes cell death.
AIMed.d81.s688.p5	N	PROTEIN : a novel protein containing a death domain that interacts with PROTEIN / PROTEIN1 ( PROTEIN2 ) in yeast and causes cell death.
AIMed.d81.s689.p0	N	Ligation of the extracellular domain of the cell surface receptor PROTEIN1 / PROTEIN2 ( PROTEIN ) elicits a characteristic programmed death response in susceptible cells.
AIMed.d81.s689.p1	N	Ligation of the extracellular domain of the cell surface receptor PROTEIN1 / PROTEIN ( PROTEIN2 ) elicits a characteristic programmed death response in susceptible cells.
AIMed.d81.s689.p2	N	Ligation of the extracellular domain of the cell surface receptor PROTEIN / PROTEIN1 ( PROTEIN2 ) elicits a characteristic programmed death response in susceptible cells.
AIMed.d81.s690.p2	P	Using a genetic selection based on protein-protein interaction in yeast, we have identified two gene products that associate with the intracellular domain of PROTEIN1 : PROTEIN itself, and a novel 74 kDa protein we have named PROTEIN , for PROTEIN2 .
AIMed.d81.s690.p3	N	Using a genetic selection based on protein-protein interaction in yeast, we have identified two gene products that associate with the intracellular domain of PROTEIN : PROTEIN1 itself, and a novel 74 kDa protein we have named PROTEIN2 , for PROTEIN .
AIMed.d81.s690.p4	N	Using a genetic selection based on protein-protein interaction in yeast, we have identified two gene products that associate with the intracellular domain of PROTEIN : PROTEIN1 itself, and a novel 74 kDa protein we have named PROTEIN , for PROTEIN2 .
AIMed.d81.s690.p5	N	Using a genetic selection based on protein-protein interaction in yeast, we have identified two gene products that associate with the intracellular domain of PROTEIN : PROTEIN itself, and a novel 74 kDa protein we have named PROTEIN1 , for PROTEIN2 .
AIMed.d81.s691.p0	N	PROTEIN1 also interacts weakly with the PROTEIN2 tumor necrosis factor receptor ( PROTEIN ) intracellular domain, but not with a mutant version of PROTEIN corresponding to the murine lprcg mutation.
AIMed.d81.s691.p1	P	PROTEIN1 also interacts weakly with the PROTEIN tumor necrosis factor receptor ( PROTEIN2 ) intracellular domain, but not with a mutant version of PROTEIN corresponding to the murine lprcg mutation.
AIMed.d81.s691.p2	N	PROTEIN1 also interacts weakly with the PROTEIN tumor necrosis factor receptor ( PROTEIN ) intracellular domain, but not with a mutant version of PROTEIN2 corresponding to the murine lprcg mutation.
AIMed.d81.s691.p3	N	PROTEIN also interacts weakly with the PROTEIN1 tumor necrosis factor receptor ( PROTEIN2 ) intracellular domain, but not with a mutant version of PROTEIN corresponding to the murine lprcg mutation.
AIMed.d81.s691.p4	N	PROTEIN also interacts weakly with the PROTEIN1 tumor necrosis factor receptor ( PROTEIN ) intracellular domain, but not with a mutant version of PROTEIN2 corresponding to the murine lprcg mutation.
AIMed.d81.s691.p5	N	PROTEIN also interacts weakly with the PROTEIN tumor necrosis factor receptor ( PROTEIN1 ) intracellular domain, but not with a mutant version of PROTEIN2 corresponding to the murine lprcg mutation.
AIMed.d81.s692.p0	N	PROTEIN1 contains an N-terminal region with homology to protein kinases and a C-terminal region containing a cytoplasmic motif (death domain) present in the PROTEIN2 and PROTEIN intracellular domains.
AIMed.d81.s692.p1	N	PROTEIN1 contains an N-terminal region with homology to protein kinases and a C-terminal region containing a cytoplasmic motif (death domain) present in the PROTEIN and PROTEIN2 intracellular domains.
AIMed.d81.s692.p2	N	PROTEIN contains an N-terminal region with homology to protein kinases and a C-terminal region containing a cytoplasmic motif (death domain) present in the PROTEIN1 and PROTEIN2 intracellular domains.
AIMed.d82.s695.p0	N	Identification of an 11-kDa PROTEIN1 -rapamycin-binding domain within the 289-kDa PROTEIN2 and characterization of a critical serine residue.
AIMed.d82.s697.p0	P	Previously, a mammalian protein that directly associates with PROTEIN1 -rapamycin has been identified and its encoding gene has been cloned from both human (designated PROTEIN2 ) [Brown, E.J., Albers, M.W., Shin, T.B., Ichikawa, K., Keith, C.T., Lane, W.S. & Schreiber, S.L. (1994) Nature (London) 369, 756-758] and rat (designated PROTEIN ) [Sabatini, D.M., Erdjument-Bromage, H., Lui, M., Tempst, P. & Snyder, S.H. (1994) Cell 78, 35-43].
AIMed.d82.s697.p1	N	Previously, a mammalian protein that directly associates with PROTEIN1 -rapamycin has been identified and its encoding gene has been cloned from both human (designated PROTEIN ) [Brown, E.J., Albers, M.W., Shin, T.B., Ichikawa, K., Keith, C.T., Lane, W.S. & Schreiber, S.L. (1994) Nature (London) 369, 756-758] and rat (designated PROTEIN2 ) [Sabatini, D.M., Erdjument-Bromage, H., Lui, M., Tempst, P. & Snyder, S.H. (1994) Cell 78, 35-43].
AIMed.d82.s699.p0	P	Using an in vitro transcription/translation assay method coupled with proteolysis studies, we have identified an 11-kDa PROTEIN1 -rapamycin-binding domain within PROTEIN2 .
AIMed.d83.s704.p0	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN1 ( PROTEIN2 ) with PROTEIN and not with the beta-components, PROTEIN and PROTEIN .
AIMed.d83.s704.p1	P	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN1 ( PROTEIN ) with PROTEIN2 and not with the beta-components, PROTEIN and PROTEIN .
AIMed.d83.s704.p2	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN1 ( PROTEIN ) with PROTEIN and not with the beta-components, PROTEIN2 and PROTEIN .
AIMed.d83.s704.p3	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN1 ( PROTEIN ) with PROTEIN and not with the beta-components, PROTEIN and PROTEIN2 .
AIMed.d83.s704.p4	P	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN1 ) with PROTEIN2 and not with the beta-components, PROTEIN and PROTEIN .
AIMed.d83.s704.p5	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN1 ) with PROTEIN and not with the beta-components, PROTEIN2 and PROTEIN .
AIMed.d83.s704.p6	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN1 ) with PROTEIN and not with the beta-components, PROTEIN and PROTEIN2 .
AIMed.d83.s704.p7	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN ) with PROTEIN1 and not with the beta-components, PROTEIN2 and PROTEIN .
AIMed.d83.s704.p8	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN ) with PROTEIN1 and not with the beta-components, PROTEIN and PROTEIN2 .
AIMed.d83.s704.p9	N	By rational mutagenesis, receptor-specific functional analysis, and visualization of complex formation in solution, we identified individual amino acid side chains involved specifically in the interaction of PROTEIN ( PROTEIN ) with PROTEIN and not with the beta-components, PROTEIN1 and PROTEIN2 .
AIMed.d83.s707.p0	N	Superposition of the PROTEIN1 and growth hormone structures showed that the location of these epitopes on PROTEIN2 is analogous to the location of the first and second receptor epitopes on the surface of growth hormone.
AIMed.d84.s711.p4	N	Evidence for a differential interaction of PROTEIN1 and the PROTEIN ( PROTEIN ) with the insulin-like growth factor-I (IGF-I) receptor  PROTEIN2 in the yeast two-hybrid system.
AIMed.d84.s711.p5	N	Evidence for a differential interaction of PROTEIN and the PROTEIN1 ( PROTEIN2 ) with the insulin-like growth factor-I (IGF-I) receptor  PROTEIN in the yeast two-hybrid system.
AIMed.d84.s711.p8	P	Evidence for a differential interaction of PROTEIN and the PROTEIN1 ( PROTEIN ) with the insulin-like growth factor-I (IGF-I) receptor  PROTEIN2 in the yeast two-hybrid system.
AIMed.d84.s712.p8	N	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN1 ( PROTEIN2 ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p9	N	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN1 ( PROTEIN ) and the PROTEIN2 ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p10	N	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN1 ( PROTEIN ) and the PROTEIN ( PROTEIN2 ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p13	P	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN1 ( PROTEIN ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN2 ( PROTEIN ).
AIMed.d84.s712.p14	P	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN1 ( PROTEIN ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN2 ).
AIMed.d84.s712.p15	N	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN ( PROTEIN1 ) and the PROTEIN2 ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p16	N	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN ( PROTEIN1 ) and the PROTEIN ( PROTEIN2 ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p17	P	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN ( PROTEIN1 ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN2 and the PROTEIN ( PROTEIN ).
AIMed.d84.s712.p19	P	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN ( PROTEIN1 ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN2 ( PROTEIN ).
AIMed.d84.s712.p20	P	Using the yeast two-hybrid system, a genetic assay for studying protein-protein interactions, we have examined and compared the interaction of the PROTEIN ( PROTEIN1 ) and the PROTEIN ( PROTEIN ) with their two known substrates PROTEIN and the PROTEIN ( PROTEIN2 ).
